kepid,koi_period,koi_disposition
6062088,3.162692075,"CONFIRMED"
9458613,31.7848157,"CONFIRMED"
9458613,13.17555999,"CONFIRMED"
9458613,5.66815821,"CONFIRMED"
9530945,17.40665216,"CONFIRMED"
6062088,5.370639542,"CONFIRMED"
6062088,11.32977062,"CONFIRMED"
6125481,23.20579353,"CONFIRMED"
6267535,6.07972016,"CONFIRMED"
6347299,14.40090414,"CONFIRMED"
9530945,7.69363627,"CONFIRMED"
9578686,21.3851584,"CONFIRMED"
9590976,5.37493289,"CONFIRMED"
9590976,8.58600968,"CONFIRMED"
9590976,3.88688862,"CONFIRMED"
4832837,2.628117322,"CONFIRMED"
6347299,25.6613816,"CONFIRMED"
6365156,10.21418792,"CONFIRMED"
6425957,2.755637216,"CONFIRMED"
2444412,14.91095177,"CONFIRMED"
6425957,20.30652862,"CONFIRMED"
9597345,44.6996563,"CONFIRMED"
9597345,3.619309734,"CONFIRMED"
9597345,124.5245224,"CONFIRMED"
5686174,14.28228147,"CONFIRMED"
6462863,3.743166733,"CONFIRMED"
6442340,13.13747785,"CONFIRMED"
6442340,7.78199862,"CONFIRMED"
6442340,23.4433748,"CONFIRMED"
6685609,5.868066282,"CONFIRMED"
6685609,1.61189046,"CONFIRMED"
9450647,9.940666412,"CONFIRMED"
9702072,4.182001885,"CONFIRMED"
9873254,14.70749512,"CONFIRMED"
6587002,20.73989406,"CONFIRMED"
6587002,47.4277116,"CONFIRMED"
7368664,12.874712426,"CONFIRMED"
6685609,3.07155284,"CONFIRMED"
6707835,22.24814617,"CONFIRMED"
10318874,2.508057497,"CONFIRMED"
9873254,0.900375925,"CONFIRMED"
9884104,4.585466941,"CONFIRMED"
9884104,22.71443351,"CONFIRMED"
9884104,47.903427,"CONFIRMED"
9950612,9.034190783,"CONFIRMED"
10353968,9.07098164,"CONFIRMED"
11773022,45.15535633,"CONFIRMED"
7033671,9.48965527,"CONFIRMED"
7040629,4.22865217,"CONFIRMED"
7040629,7.46662068,"CONFIRMED"
7040629,16.25951967,"CONFIRMED"
7040629,11.1317901,"CONFIRMED"
9950612,28.1224393,"CONFIRMED"
6678383,11.427550984,"CONFIRMED"
9950612,45.9029768,"CONFIRMED"
9950612,4.159816554,"CONFIRMED"
9963524,5.69059163,"CONFIRMED"
5780885,4.885488596,"CONFIRMED"
11773022,130.17802962,"CONFIRMED"
11773022,85.3162004,"CONFIRMED"
12068975,10.34973276,"CONFIRMED"
7115785,16.08786246,"CONFIRMED"
7115785,41.74938613,"CONFIRMED"
7124613,4.41746257,"CONFIRMED"
8711794,8.981014925,"CONFIRMED"
7277317,16.33888067,"CONFIRMED"
9963524,10.04157214,"CONFIRMED"
9963524,18.36974658,"CONFIRMED"
9963524,2.79590004,"CONFIRMED"
9964801,13.72462702,"CONFIRMED"
9965439,46.40626,"CONFIRMED"
12068975,15.67750191,"CONFIRMED"
12068975,5.59931543,"CONFIRMED"
12068975,25.2100146,"CONFIRMED"
3541946,17.79001678,"CONFIRMED"
3541946,49.5674085,"CONFIRMED"
10264660,6.790120801,"CONFIRMED"
7447200,7.972510087,"CONFIRMED"
7447200,2.453236139,"CONFIRMED"
7509886,6.0404622,"CONFIRMED"
7509886,4.13852825,"CONFIRMED"
10002866,3.936993144,"CONFIRMED"
10002866,28.08185982,"CONFIRMED"
6678383,23.66834635,"CONFIRMED"
10002866,10.08881066,"CONFIRMED"
3541946,1.311842968,"CONFIRMED"
4478168,14.58649856,"CONFIRMED"
4563268,7.75192755,"CONFIRMED"
7515212,31.80475991,"CONFIRMED"
7515212,16.2580276,"CONFIRMED"
7529266,8.600153929,"CONFIRMED"
8686373,126.55719,"CONFIRMED"
3867615,20.0983676,"CONFIRMED"
5530112,9.6887216,"CONFIRMED"
6226908,19.597317,"CONFIRMED"
5906694,13.06243545,"CONFIRMED"
9956082,3.74031708,"CONFIRMED"
6755944,0.692978457,"CONFIRMED"
9334893,31.8055128,"CONFIRMED"
10000941,3.50472344,"CONFIRMED"
9455677,124.827797,"CONFIRMED"
11465651,31.3351094,"CONFIRMED"
3937814,214.881456,"CONFIRMED"
5881120,4.85018974,"CONFIRMED"
4548098,3.82315697,"CONFIRMED"
4770617,8.45805119,"CONFIRMED"
6106282,101.1107014,"CONFIRMED"
4078311,9.84262076,"CONFIRMED"
11709124,62.3026877,"CONFIRMED"
9022166,72.3826983,"CONFIRMED"
3103227,225.585245,"CONFIRMED"
4850961,24.4972683,"CONFIRMED"
8439323,4.62602867,"CONFIRMED"
4458082,8.93484887,"CONFIRMED"
10714072,8.40693068,"CONFIRMED"
5942808,0.626281766,"CONFIRMED"
5688683,2.790643481,"CONFIRMED"
6607644,0.971915957,"CONFIRMED"
7610663,3.03196812,"CONFIRMED"
8951205,4.95060632,"CONFIRMED"
7838675,1.005205893,"CONFIRMED"
7100673,3.95116635,"CONFIRMED"
7100673,2.89223998,"CONFIRMED"
3747817,184.77271,"CONFIRMED"
9071593,59.284064,"CONFIRMED"
10089911,6.96704926,"CONFIRMED"
11415243,168.81133,"CONFIRMED"
3548044,67.968656,"CONFIRMED"
11401767,30.0899459,"CONFIRMED"
11709124,9.91937693,"CONFIRMED"
8613535,9.47850818,"CONFIRMED"
3955817,4.24263096,"CONFIRMED"
10360722,163.692336,"CONFIRMED"
6349881,198.088873,"CONFIRMED"
1718958,1.41975831,"CONFIRMED"
6428794,169.135056,"CONFIRMED"
4673628,3.951383138,"CONFIRMED"
11401767,6.84978728,"CONFIRMED"
9718066,28.9060526,"CONFIRMED"
9272070,8.10503551,"CONFIRMED"
5088400,8.82715783,"CONFIRMED"
8087812,27.2106807,"CONFIRMED"
5308537,14.2651545,"CONFIRMED"
5281113,11.17931581,"CONFIRMED"
6026924,56.644452,"CONFIRMED"
3244792,3.0570982,"CONFIRMED"
1724719,5.79179934,"CONFIRMED"
8120608,129.945392,"CONFIRMED"
9366617,26.5487294,"CONFIRMED"
4548011,6.28384079,"CONFIRMED"
8459663,174.510276,"CONFIRMED"
7046035,2.27164952,"CONFIRMED"
8463346,64.0019669,"CONFIRMED"
5868793,4.83809469,"CONFIRMED"
10063208,9.3281912,"CONFIRMED"
10669994,2.71603664,"CONFIRMED"
9183378,3.38557445,"CONFIRMED"
7596240,13.3997555,"CONFIRMED"
7427764,4.56383697,"CONFIRMED"
8416523,0.341842017,"CONFIRMED"
9872831,5.49548533,"CONFIRMED"
12306058,20.4853893,"CONFIRMED"
8507475,3.58273837,"CONFIRMED"
8773015,15.604841,"CONFIRMED"
11080405,12.3101351,"CONFIRMED"
11509504,2.61576515,"CONFIRMED"
11611275,6.94245216,"CONFIRMED"
11612280,9.4061364,"CONFIRMED"
11444514,66.373298,"CONFIRMED"
9886361,13.61165024,"CONFIRMED"
9702006,6.24564633,"CONFIRMED"
6587002,122.0804953,"CONFIRMED"
11718389,5.94373492,"CONFIRMED"
10329196,85.7567919,"CONFIRMED"
10604592,2.18660188,"CONFIRMED"
9285568,2.55315031,"CONFIRMED"
7604328,2.936587946,"CONFIRMED"
7103919,10.7769944,"CONFIRMED"
10722485,7.84931877,"CONFIRMED"
6937529,2.94648935,"CONFIRMED"
5177859,6.98472143,"CONFIRMED"
9883606,4.34195312,"CONFIRMED"
5860968,122.358116,"CONFIRMED"
3645438,7.298142,"CONFIRMED"
8480582,18.5010898,"CONFIRMED"
11125613,3.60082855,"CONFIRMED"
10525049,15.5714121,"CONFIRMED"
9896018,3.59645081,"CONFIRMED"
5095082,20.6579443,"CONFIRMED"
11560897,110.978266,"CONFIRMED"
6752002,6.08003714,"CONFIRMED"
7257966,3.035206175,"CONFIRMED"
10407482,6.30558387,"CONFIRMED"
5371777,0.991659646,"CONFIRMED"
6879171,6.96352699,"CONFIRMED"
9897364,64.2729088,"CONFIRMED"
12505503,3.4327371,"CONFIRMED"
10526887,1.450889836,"CONFIRMED"
11125613,5.72716067,"CONFIRMED"
8733898,3.036208739,"CONFIRMED"
9828127,18.0541469,"CONFIRMED"
5644412,1.538185321,"CONFIRMED"
10730070,7.61758198,"CONFIRMED"
2831055,2.20923119,"CONFIRMED"
7703882,5.88350251,"CONFIRMED"
5340878,0.539915033,"CONFIRMED"
7450747,2.20829637,"CONFIRMED"
7826620,0.849906734,"CONFIRMED"
8890924,26.6565737,"CONFIRMED"
8573193,8.18504859,"CONFIRMED"
7673841,10.42317343,"CONFIRMED"
5084171,153.979362,"CONFIRMED"
11968463,56.4148314,"CONFIRMED"
10593535,20.9254083,"CONFIRMED"
5959719,13.0600399,"CONFIRMED"
9701962,27.4784659,"CONFIRMED"
5977470,140.251943,"CONFIRMED"
11284772,207.24785,"CONFIRMED"
6153407,5.99078221,"CONFIRMED"
11519187,2.440839436,"CONFIRMED"
8417078,23.6223571,"CONFIRMED"
9898017,2.29794819,"CONFIRMED"
6278762,4.54586982,"CONFIRMED"
4556468,114.336052,"CONFIRMED"
7747457,1.5184181,"CONFIRMED"
10026502,101.952048,"CONFIRMED"
9002278,12.4418003,"CONFIRMED"
11650401,3.94660745,"CONFIRMED"
6278762,6.18943952,"CONFIRMED"
9100953,8.70179611,"CONFIRMED"
6761777,47.3128645,"CONFIRMED"
9412623,6.1082945,"CONFIRMED"
4735826,7.545922037,"CONFIRMED"
7778621,7.28171395,"CONFIRMED"
9100953,44.9851885,"CONFIRMED"
6278762,7.74347801,"CONFIRMED"
4545570,5.60473115,"CONFIRMED"
11671579,5.17624997,"CONFIRMED"
9216775,3.91794676,"CONFIRMED"
6278762,9.74048508,"CONFIRMED"
9009036,6.76289308,"CONFIRMED"
2857607,41.8681996,"CONFIRMED"
5962262,8.61742738,"CONFIRMED"
7429240,196.436796,"CONFIRMED"
5003670,7.99144696,"CONFIRMED"
7133294,13.6471211,"CONFIRMED"
4381429,16.473474,"CONFIRMED"
10220837,1.962282625,"CONFIRMED"
6278762,3.60011712,"CONFIRMED"
6276791,9.32867952,"CONFIRMED"
8636600,6.38671206,"CONFIRMED"
9447166,62.869463,"CONFIRMED"
8151055,29.9632816,"CONFIRMED"
3348082,11.63486009,"CONFIRMED"
10615440,10.8118317,"CONFIRMED"
7510820,29.3493852,"CONFIRMED"
7983117,11.49500229,"CONFIRMED"
6880517,65.6491001,"CONFIRMED"
6615511,25.1593389,"CONFIRMED"
3632089,31.7787564,"CONFIRMED"
8397947,9.0194714,"CONFIRMED"
9569711,6.05919881,"CONFIRMED"
12314973,7.5143967,"CONFIRMED"
3348082,33.1981761,"CONFIRMED"
3632089,5.32784157,"CONFIRMED"
12735830,31.827649,"CONFIRMED"
6592335,0.824000125,"CONFIRMED"
10057494,2.41810158,"CONFIRMED"
6587796,33.4203001,"CONFIRMED"
8554701,31.1748311,"CONFIRMED"
9031209,47.0568476,"CONFIRMED"
8073705,10.60052083,"CONFIRMED"
4271474,21.8634638,"CONFIRMED"
11497958,63.3354719,"CONFIRMED"
9885417,0.689967868,"CONFIRMED"
8331612,13.8353959,"CONFIRMED"
5965819,19.5906103,"CONFIRMED"
5965819,8.23983041,"CONFIRMED"
8183288,66.6504521,"CONFIRMED"
5965819,3.54553077,"CONFIRMED"
8280511,5.24970432,"CONFIRMED"
12156174,56.6746666,"CONFIRMED"
4736644,16.2951259,"CONFIRMED"
12055539,12.27057043,"CONFIRMED"
12056139,13.2274753,"CONFIRMED"
9021075,7.28116667,"CONFIRMED"
4473613,4.36125889,"CONFIRMED"
8826007,54.5091549,"CONFIRMED"
8620402,14.1959621,"CONFIRMED"
7285757,19.5489666,"CONFIRMED"
5280587,35.6225528,"CONFIRMED"
4138008,112.303136,"CONFIRMED"
3120904,42.9136635,"CONFIRMED"
11757451,177.668663,"CONFIRMED"
8047428,92.263742,"CONFIRMED"
11513486,6.64754478,"CONFIRMED"
11189311,81.4160138,"CONFIRMED"
3544640,30.8278245,"CONFIRMED"
10653179,47.1607932,"CONFIRMED"
12066569,49.2768448,"CONFIRMED"
6497146,35.2330694,"CONFIRMED"
8016691,18.1373788,"CONFIRMED"
6584273,51.1104797,"CONFIRMED"
5768816,47.9869119,"CONFIRMED"
6368175,21.1876185,"CONFIRMED"
4939346,34.9168399,"CONFIRMED"
11455428,22.1270885,"CONFIRMED"
6265665,44.2018402,"CONFIRMED"
4645174,15.0330623,"CONFIRMED"
11657614,5.94228603,"CONFIRMED"
9785921,26.7575866,"CONFIRMED"
6599975,14.5565618,"CONFIRMED"
4282191,41.7084063,"CONFIRMED"
3559860,33.0257179,"CONFIRMED"
9967771,0.53835407,"CONFIRMED"
6705026,9.5084871,"CONFIRMED"
6779726,47.0563327,"CONFIRMED"
7288306,96.169569,"CONFIRMED"
11860395,82.303914,"CONFIRMED"
9529744,17.9346606,"CONFIRMED"
2995392,30.4544418,"CONFIRMED"
8078502,37.8862977,"CONFIRMED"
6975129,1.772451066,"CONFIRMED"
8644365,19.9158863,"CONFIRMED"
6364582,30.8609783,"CONFIRMED"
9529744,8.37159554,"CONFIRMED"
10328393,15.99560373,"CONFIRMED"
6118370,14.0328775,"CONFIRMED"
2717158,13.2226149,"CONFIRMED"
11521793,16.00747237,"CONFIRMED"
9085563,54.6493679,"CONFIRMED"
11337372,100.8276725,"CONFIRMED"
9763612,16.0505464,"CONFIRMED"
3561464,7.31945294,"CONFIRMED"
3561464,35.8007112,"CONFIRMED"
5213404,20.7057153,"CONFIRMED"
11551692,58.0198583,"CONFIRMED"
5531953,1.992812339,"CONFIRMED"
11754430,39.818832,"CONFIRMED"
9995771,25.4337864,"CONFIRMED"
5213230,52.6095103,"CONFIRMED"
3326377,198.7106251,"CONFIRMED"
10922659,31.2543238,"CONFIRMED"
6021275,110.2867031,"CONFIRMED"
7869917,11.8061737,"CONFIRMED"
11754430,6.15828666,"CONFIRMED"
8409295,82.292865,"CONFIRMED"
7131760,92.436978,"CONFIRMED"
11853878,7.68433346,"CONFIRMED"
9285265,16.5860329,"CONFIRMED"
5780930,16.7525077,"CONFIRMED"
7288444,15.3317719,"CONFIRMED"
10881457,84.704139,"CONFIRMED"
11810124,11.6044881,"CONFIRMED"
3433668,15.0219784,"CONFIRMED"
7503885,91.078624,"CONFIRMED"
3629330,85.272459,"CONFIRMED"
11853878,5.70940795,"CONFIRMED"
11810124,3.63898953,"CONFIRMED"
11303322,38.1303324,"CONFIRMED"
11241912,14.42735088,"CONFIRMED"
8824737,12.90235874,"CONFIRMED"
9349757,36.4337867,"CONFIRMED"
7703955,265.47847,"CONFIRMED"
8880123,46.7162336,"CONFIRMED"
8636333,82.175197,"CONFIRMED"
8081239,10.35857039,"CONFIRMED"
3745559,30.2541186,"CONFIRMED"
9117416,20.034708,"CONFIRMED"
9117416,3.15722086,"CONFIRMED"
7517261,23.2385587,"CONFIRMED"
8424002,20.35971899,"CONFIRMED"
10657406,1.682934607,"CONFIRMED"
7091432,11.55532445,"CONFIRMED"
6368230,26.0841212,"CONFIRMED"
9027909,64.6589166,"CONFIRMED"
9230021,8.74192361,"CONFIRMED"
8552719,9.10969334,"CONFIRMED"
6058816,73.7502765,"CONFIRMED"
6619815,65.9407869,"CONFIRMED"
11651712,14.53260546,"CONFIRMED"
9896558,153.348739,"CONFIRMED"
8738775,48.0506878,"CONFIRMED"
3728432,3.90863457,"CONFIRMED"
6696580,77.086191,"CONFIRMED"
9892816,1.644221032,"CONFIRMED"
5384079,17.2653659,"CONFIRMED"
11709124,33.0405509,"CONFIRMED"
9480535,160.130899,"CONFIRMED"
3128552,4.02582434,"CONFIRMED"
9892816,26.2347447,"CONFIRMED"
4150804,160.88451966,"CONFIRMED"
9025971,141.2415405,"CONFIRMED"
2581316,217.83184293,"CONFIRMED"
2581554,47.1484324,"CONFIRMED"
3128552,2.50475282,"CONFIRMED"
10363115,59.3627946,"CONFIRMED"
9761615,1.79110997,"CONFIRMED"
2581316,10.51421162,"CONFIRMED"
10795103,214.3120439,"CONFIRMED"
8494410,7.2593226,"CONFIRMED"
5784777,5.33905606,"CONFIRMED"
6949061,23.2218115,"CONFIRMED"
7102316,142.545,"CONFIRMED"
11518142,240.7990472,"CONFIRMED"
10788461,9.2075634,"CONFIRMED"
10788461,2.5903958,"CONFIRMED"
10788461,5.3235335,"CONFIRMED"
12784167,1.847892736,"CONFIRMED"
11253711,1.226223959,"CONFIRMED"
9489524,6.8873113,"CONFIRMED"
11709124,3.93276627,"CONFIRMED"
8505920,198.680859,"CONFIRMED"
4242692,1.138548215,"CONFIRMED"
6105462,89.7224125,"CONFIRMED"
8257205,7.12766417,"CONFIRMED"
4164922,1.210693626,"CONFIRMED"
12061969,1.090011003,"CONFIRMED"
10328393,34.2115022,"CONFIRMED"
5437945,440.7843755,"CONFIRMED"
9353742,0.938750221,"CONFIRMED"
9101496,67.844689,"CONFIRMED"
11450414,27.3214242,"CONFIRMED"
12557548,0.65355361,"CONFIRMED"
3657758,2.3702932,"CONFIRMED"
9517393,219.3215562,"CONFIRMED"
3440118,19.57783279,"CONFIRMED"
4472818,70.9672087,"CONFIRMED"
9411166,105.6552651,"CONFIRMED"
12154526,3.18899015,"CONFIRMED"
8804845,0.762132307,"CONFIRMED"
7515679,5.546083089,"CONFIRMED"
9351316,161.515617,"CONFIRMED"
5202905,14.8444836,"CONFIRMED"
11760860,2.41660149,"CONFIRMED"
12735740,282.5253558,"CONFIRMED"
8552719,88.40678718,"CONFIRMED"
3732035,138.944022,"CONFIRMED"
5195172,1.480283464,"CONFIRMED"
8832512,9.97682072,"CONFIRMED"
9280239,364.751562,"CONFIRMED"
9886255,105.9566815,"CONFIRMED"
9205938,199.66876,"CONFIRMED"
6803855,71.4523167,"CONFIRMED"
10153855,1.06378861,"CONFIRMED"
7762723,9.88736642,"CONFIRMED"
4178606,42.3520039,"CONFIRMED"
5980208,0.789160884,"CONFIRMED"
8036287,1.44445234,"CONFIRMED"
11187436,5.90741476,"CONFIRMED"
9823519,4.49686066,"CONFIRMED"
7047824,24.7543849,"CONFIRMED"
11358389,17.7838298,"CONFIRMED"
9602613,4.61225043,"CONFIRMED"
5807769,7.99022379,"CONFIRMED"
6041734,76.5369531,"CONFIRMED"
6606438,103.4269873,"CONFIRMED"
5773121,0.524175803,"CONFIRMED"
4814502,4.94330596,"CONFIRMED"
8142787,178.139072,"CONFIRMED"
11075429,23.9210408,"CONFIRMED"
11705004,9.03326435,"CONFIRMED"
11244682,3.490785878,"CONFIRMED"
5895158,1.093665854,"CONFIRMED"
4173026,116.583183,"CONFIRMED"
8934103,175.13892,"CONFIRMED"
4947556,13.0267964,"CONFIRMED"
9009953,234.240739,"CONFIRMED"
7679812,38.5763483,"CONFIRMED"
8282846,133.303247,"CONFIRMED"
5938970,125.4132302,"CONFIRMED"
7375348,25.30893566,"CONFIRMED"
8636434,308.544422,"CONFIRMED"
7810483,29.92208104,"CONFIRMED"
9904006,8.48651582,"CONFIRMED"
8081187,37.3228722,"CONFIRMED"
12061969,14.092583189,"CONFIRMED"
6342333,80.2321467,"CONFIRMED"
10404582,10.32736351,"CONFIRMED"
4570949,1.544928892,"CONFIRMED"
11497958,34.1420506,"CONFIRMED"
6444896,8.68910764,"CONFIRMED"
11442793,8.71980135,"CONFIRMED"
11442793,7.00821787,"CONFIRMED"
9758089,32.376183,"CONFIRMED"
10005758,284.063137,"CONFIRMED"
12405333,0.764863517,"CONFIRMED"
2715695,4.09578199,"CONFIRMED"
11442793,91.9401253,"CONFIRMED"
12352520,4.5770016,"CONFIRMED"
7455981,14.4540329,"CONFIRMED"
5474613,13.6164547,"CONFIRMED"
9823519,1.766789509,"CONFIRMED"
10587105,35.8656484,"CONFIRMED"
8558011,0.638162933,"CONFIRMED"
7742408,33.4969115,"CONFIRMED"
8231667,42.8774169,"CONFIRMED"
5437945,220.142913,"CONFIRMED"
1873513,3.290304098,"CONFIRMED"
5551240,4.13960513,"CONFIRMED"
4760478,287.377314,"CONFIRMED"
6184894,7.20281185,"CONFIRMED"
9002278,267.282521,"CONFIRMED"
6026438,16.9348104,"CONFIRMED"
8753896,14.5123622,"CONFIRMED"
11177676,47.0320478,"CONFIRMED"
7731281,76.377855,"CONFIRMED"
8745553,62.134919,"CONFIRMED"
7978202,509.997402,"CONFIRMED"
8891684,374.878133,"CONFIRMED"
9715631,425.483539,"CONFIRMED"
10777591,6.10968225,"CONFIRMED"
8037038,4.09513876,"CONFIRMED"
8105398,224.150923,"CONFIRMED"
9141355,469.61309,"CONFIRMED"
11037818,259.34304,"CONFIRMED"
11176166,9.8788502,"CONFIRMED"
10055126,232.040326,"CONFIRMED"
9285265,61.569765,"CONFIRMED"
6368175,31.8245304,"CONFIRMED"
8653134,5.34264143,"CONFIRMED"
8030339,5.71668787,"CONFIRMED"
8037145,51.1658019,"CONFIRMED"
7100673,5.99273265,"CONFIRMED"
7100673,5.10110666,"CONFIRMED"
3634051,453.54212,"CONFIRMED"
3645438,386.370512,"CONFIRMED"
8780959,5.1117547,"CONFIRMED"
8780959,9.6310258,"CONFIRMED"
5629353,7.5844241,"CONFIRMED"
10717220,21.0907909,"CONFIRMED"
10989274,16.17803,"CONFIRMED"
4247991,104.3519624,"CONFIRMED"
9839821,180.921729,"CONFIRMED"
6221385,19.672324,"CONFIRMED"
6221385,32.657035,"CONFIRMED"
7908367,12.2064304,"CONFIRMED"
7908367,6.6513189,"CONFIRMED"
4142847,210.631486,"CONFIRMED"
4665571,0.766691517,"CONFIRMED"
12206313,184.262741,"CONFIRMED"
10122538,20.9569985,"CONFIRMED"
10122538,37.6333868,"CONFIRMED"
11125797,12.25384348,"CONFIRMED"
4735826,11.3220104,"CONFIRMED"
11442793,124.922516,"CONFIRMED"
11450414,85.517344,"CONFIRMED"
8540376,10.692115,"CONFIRMED"
10736489,6.842939,"CONFIRMED"
10843431,8.7396758,"CONFIRMED"
7350067,4.48559215,"CONFIRMED"
9730163,8.15275885,"CONFIRMED"
8311864,384.847556,"CONFIRMED"
7935997,3.87594316,"CONFIRMED"
8873450,24.2783801,"CONFIRMED"
